id,公司名稱,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,500公尺內的熱鬧據點數,最近的熱鬧據點類型,最近的熱鬧據點距離,500公尺內部競爭(同公司店數),500公尺外部競爭(不同公司店數),租金,競爭壓力指標,生存難度,競爭優勢,是否便利商店,people_per_store,day_night_flow,登記現況
3630,三商家購股份有限公司,新北市,新莊區,幸福里,438175,374258,436655,417962,429,4111,51.5,57.0,2.0,學校,148.47332978430154,4.0,43.0,19519.0,0.010457198443579766,839317.0,0.09090909090909091,0,85.64583333333333,0.8541271087416928,營運中
289,統一超商股份有限公司,新北市,三重區,六合里,425020,346194,423029,390770,434,3710,60.5,73.0,3.0,學校,358.42311875096385,12.0,24.0,21506.0,0.0064672594987873885,516144.0,0.48,1,100.27027027027027,0.8145338700911249,營運中
7030,萊爾富國際股份有限公司,臺北市,信義區,興雅里,222097,305471,220892,252072,651,5004,99.0,99.0,2.0,捷運站,87.41749205715523,3.0,34.0,58710.0,0.006793206793206793,1996140.0,0.08571428571428572,1,131.68421052631578,1.3753883420832245,廢止
5287,統一超商股份有限公司,臺北市,中山區,中庄里,293366,427268,286848,317251,573,4731,65.0,63.5,3.0,捷運站,301.7892257110834,22.0,40.0,46787.0,0.0084530853761623,1871480.0,0.5365853658536586,1,75.0952380952381,1.4564282962978112,營運中
7343,統一超商股份有限公司,臺北市,萬華區,頂碩里,196850,169804,196291,185594,510,6270,78.5,77.0,6.0,學校,320.4956666473263,11.0,13.0,22320.0,0.0020730346037314625,290160.0,0.7857142857142857,1,250.8,0.8626016631868774,廢止
5109,全家便利商店股份有限公司,臺北市,大安區,大學里,293863,421212,288073,332468,811,8486,89.0,92.0,5.0,學校,284.6637900941507,10.0,22.0,33348.0,0.0025921998350418285,733656.0,0.43478260869565216,1,257.1515151515151,1.4333569270138566,營運中
2077,統一超商股份有限公司,新北市,板橋區,華江里,571963,464101,570948,541426,772,8039,93.0,94.5,5.0,捷運站,203.69730399206156,20.0,42.0,26831.0,0.0052238805970149255,1126902.0,0.46511627906976744,1,127.60317460317461,0.8114164527837416,廢止
6555,統一超商股份有限公司,臺北市,北投區,吉慶里,231633,233324,227647,226700,687,5302,54.5,68.5,1.0,學校,387.3565157975336,8.0,11.0,57080.0,0.002074297567414671,627880.0,0.6666666666666666,1,265.1,1.0072959928162533,營運中
3627,萊爾富國際股份有限公司,新北市,新莊區,昌明里,438175,374258,436655,417962,455,3418,37.5,37.0,3.0,學校,110.3704662990398,8.0,37.0,19625.0,0.010821877742029834,726125.0,0.21052631578947367,1,74.30434782608695,0.8541271087416928,廢止
7162,統一超商股份有限公司,臺北市,信義區,景新里,222097,305471,220892,252072,745,4710,70.0,78.0,2.0,捷運站,321.20132555190463,16.0,31.0,131754.0,0.006580343876034812,4084374.0,0.5,1,98.125,1.3753883420832245,營運中
5136,來來超商股份有限公司,臺北市,中山區,朱崙里,293366,427268,286848,317251,754,2848,75.0,72.0,3.0,學校,223.24799623839024,1.0,28.0,50307.0,0.009828009828009828,1408596.0,0.034482758620689655,1,94.93333333333334,1.4564282962978112,廢止
2600,萊爾富國際股份有限公司,新北市,林口區,南勢里,141826,131771,141559,143662,1004,35547,99.0,99.0,0.0,學校,540.4537782180256,0.0,17.0,36225.0,0.00047822662315742095,615825.0,0.0,1,1974.8333333333333,0.9290967164221199,營運中
4230,全家便利商店股份有限公司,新北市,鶯歌區,北鶯里,94412,86832,90389,85085,520,4608,28.5,32.5,1.0,火車站,415.3327007093666,1.0,1.0,18326.0,0.00021696680407897592,18326.0,0.5,1,1536.0,0.9197038543420927,營運中
7173,三商家購股份有限公司,臺北市,信義區,三張里,222097,305471,220892,252072,655,8016,93.0,93.5,3.0,學校,81.53480491336853,1.0,27.0,39666.0,0.00336784333291755,1070982.0,0.03571428571428571,0,276.41379310344826,1.3753883420832245,營運中
6274,統一超商股份有限公司,臺北市,文山區,興昌里,243331,203310,238449,228367,731,6299,34.5,38.0,2.0,學校,93.5595780625081,1.0,2.0,24230.0,0.00031746031746031746,48460.0,0.3333333333333333,1,1574.75,0.8355251261650749,營運中
3211,全家便利商店股份有限公司,新北市,新店區,廣明里,336985,305033,335622,323247,522,893,53.5,51.0,2.0,學校,359.2834302368839,4.0,12.0,25167.0,0.013422818791946308,302004.0,0.3076923076923077,1,52.529411764705884,0.9051800371528788,營運中
2099,統一超商股份有限公司,新北市,板橋區,文翠里,571963,464101,570948,541426,523,3687,17.0,21.5,3.0,學校,162.93051577879643,9.0,35.0,21387.0,0.009490238611713666,748545.0,0.25,1,81.93333333333334,0.8114164527837416,廢止
2064,統一超商股份有限公司,新北市,板橋區,漢生里,571963,464101,570948,541426,619,4483,78.5,72.5,3.0,交通樞紐,161.18271192749606,11.0,14.0,35074.0,0.0031222123104371097,491036.0,0.7333333333333333,1,172.42307692307693,0.8114164527837416,營運中
5586,全聯實業股份有限公司,臺北市,中山區,朱崙里,293366,427268,286848,317251,754,2848,75.0,72.0,3.0,學校,280.0515295657268,1.0,32.0,50307.0,0.011232011232011231,1609824.0,0.030303030303030304,0,83.76470588235294,1.4564282962978112,營運中
372,萊爾富國際股份有限公司,新北市,三重區,六合里,425020,346194,423029,390770,434,3710,60.5,73.0,4.0,學校,200.72431985719925,6.0,35.0,21506.0,0.009431420102398275,752710.0,0.16666666666666666,1,88.33333333333333,0.8145338700911249,營運中
1552,全家便利商店股份有限公司,新北市,永和區,中溪里,225926,165003,225638,209626,540,4878,26.5,39.0,3.0,學校,61.83837691257927,7.0,23.0,24069.0,0.00471408075425292,553587.0,0.2916666666666667,1,157.3548387096774,0.7303376754438381,營運中
4748,統一超商股份有限公司,臺北市,大安區,光武里,293863,421212,288073,332468,788,7175,96.5,97.0,7.0,醫院,125.80780659865162,25.0,29.0,79983.0,0.004041248606465998,2319507.0,0.8333333333333334,1,130.45454545454547,1.4333569270138566,營運中
5579,統一超商股份有限公司,臺北市,中山區,集英里,293366,427268,286848,317251,668,7055,96.5,98.0,6.0,醫院,200.6581553860281,23.0,50.0,49665.0,0.007086167800453515,2483250.0,0.45098039215686275,1,95.33783783783784,1.4564282962978112,營運中
5222,統一超商股份有限公司,臺北市,中山區,北安里,293366,427268,286848,317251,664,2219,29.0,32.0,2.0,捷運站,190.17625918714643,4.0,18.0,32625.0,0.008108108108108109,587250.0,0.21052631578947367,1,96.47826086956522,1.4564282962978112,營運中
4681,萊爾富國際股份有限公司,臺北市,大同區,建功里,121355,140077,120837,128687,611,4611,79.0,84.5,6.0,學校,150.95827655307977,4.0,45.0,31785.0,0.009757155247181267,1430325.0,0.08695652173913043,1,92.22,1.1542651372820463,廢止
2364,三商家購股份有限公司,新北市,板橋區,莊敬里,571963,464101,570948,541426,713,4361,45.5,53.5,4.0,學校,334.4540231105206,6.0,27.0,22343.0,0.006189821182943604,603261.0,0.21428571428571427,0,128.26470588235293,0.8114164527837416,營運中
5121,全家便利商店股份有限公司,臺北市,士林區,義信里,257735,256224,254274,263454,629,3067,82.0,90.0,4.0,學校,259.2707578022772,4.0,20.0,22202.0,0.00651890482398957,444040.0,0.19047619047619047,1,122.68,0.9941335319862185,廢止
984,全家便利商店股份有限公司,新北市,中和區,中原里,461867,397325,460394,432783,794,10414,96.5,97.5,0.0,學校,703.5638634646127,2.0,10.0,66855.0,0.0009601536245799327,668550.0,0.18181818181818182,1,801.0769230769231,0.8602566101137121,營運中
5688,來來超商股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,2.0,交通樞紐,52.413997056468034,3.0,70.0,59281.0,0.021861336664584636,4149670.0,0.04225352112676056,1,43.25675675675676,1.7250558399385065,廢止
5220,全聯實業股份有限公司,臺北市,中山區,大直里,293366,427268,286848,317251,724,8318,88.0,93.5,1.0,學校,322.71456907181977,2.0,19.0,35287.0,0.0022839283567736507,670453.0,0.1,0,378.09090909090907,1.4564282962978112,營運中
3433,萊爾富國際股份有限公司,新北市,新莊區,中宏里,438175,374258,436655,417962,506,3568,46.0,56.5,3.0,學校,325.8151346781808,7.0,36.0,26583.0,0.010086859064163631,956988.0,0.1891891891891892,1,81.0909090909091,0.8541271087416928,廢止
1721,全家便利商店股份有限公司,新北市,汐止區,保新里,246217,216959,245608,227518,455,3142,46.0,51.0,1.0,學校,476.96287623772383,0.0,3.0,13963.0,0.0009545020680878142,41889.0,0.0,1,785.5,0.881166283537353,營運中
5722,統一超商股份有限公司,臺北市,中正區,文北里,179530,309701,171990,217630,1001,5844,52.0,17.0,5.0,學校,318.7583566261431,9.0,14.0,75897.0,0.0023952095808383233,1062558.0,0.6,1,243.5,1.7250558399385065,營運中
5808,統一超商股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,1.0,交通樞紐,380.813280876802,34.0,64.0,59281.0,0.019987507807620236,3793984.0,0.5230769230769231,1,32.333333333333336,1.7250558399385065,廢止
2290,全家便利商店股份有限公司,新北市,板橋區,廣福里,571963,464101,570948,541426,492,3839,69.0,71.0,1.0,學校,464.64446784087335,4.0,10.0,21913.0,0.0026041666666666665,219130.0,0.36363636363636365,1,255.93333333333334,0.8114164527837416,營運中
1675,全聯實業股份有限公司,新北市,永和區,店街里,225926,165003,225638,209626,676,4299,77.0,63.0,1.0,醫院,455.51105450490735,3.0,39.0,19724.0,0.009069767441860464,769236.0,0.075,0,99.97674418604652,0.7303376754438381,營運中
1405,全家便利商店股份有限公司,新北市,五股區,成州里,106742,120523,105116,104644,410,6662,88.0,89.5,1.0,學校,167.7369942035687,2.0,9.0,19260.0,0.0013507429085997298,173340.0,0.2,1,555.1666666666666,1.1290951163073926,廢止
5853,台灣屈臣氏個人用品商店股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,3.0,交通樞紐,273.2974030090973,6.0,91.0,59281.0,0.028419737663960026,5394571.0,0.06521739130434782,0,32.66326530612245,1.7250558399385065,營運中
2014,三商家購股份有限公司,新北市,板橋區,埔墘里,571963,464101,570948,541426,535,6154,85.5,87.0,2.0,學校,427.41692824207416,2.0,23.0,19490.0,0.0037367993501218524,448270.0,0.08333333333333333,0,236.69230769230768,0.8114164527837416,營運中
5767,台灣屈臣氏個人用品商店股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,3.0,交通樞紐,233.1908869457745,6.0,88.0,59281.0,0.027482823235477825,5216728.0,0.06741573033707865,0,33.694736842105264,1.7250558399385065,營運中
167,統一超商股份有限公司,新北市,三重區,三民里,425020,346194,423029,390770,529,3439,72.5,75.5,3.0,學校,228.5614587936466,12.0,26.0,26050.0,0.007558139534883721,677300.0,0.4444444444444444,1,88.17948717948718,0.8145338700911249,營運中
2436,全家便利商店股份有限公司,新北市,板橋區,仁翠里,571963,464101,570948,541426,450,2723,60.5,75.0,1.0,學校,327.2337409188483,14.0,24.0,30923.0,0.00881057268722467,742152.0,0.56,1,69.82051282051282,0.8114164527837416,廢止
3503,全家便利商店股份有限公司,新北市,新莊區,福興里,438175,374258,436655,417962,472,6217,86.5,92.0,1.0,學校,229.327449482486,2.0,9.0,47085.0,0.0014474107430041815,423765.0,0.2,1,518.0833333333334,0.8541271087416928,營運中
1566,台灣屈臣氏個人用品商店股份有限公司,新北市,永和區,上溪里,225926,165003,225638,209626,565,1902,47.5,34.5,6.0,捷運站,8.730449073333054,3.0,40.0,25181.0,0.021019442984760904,1007240.0,0.07317073170731707,0,43.22727272727273,0.7303376754438381,營運中
1214,台灣屈臣氏個人用品商店股份有限公司,新北市,中和區,景福里,461867,397325,460394,432783,594,6375,91.0,90.0,2.0,捷運站,75.26503705905121,1.0,38.0,23622.0,0.005959849435382685,897636.0,0.02564102564102564,0,159.375,0.8602566101137121,廢止
1250,統一超商股份有限公司,新北市,中和區,漳和里,461867,397325,460394,432783,616,3923,73.0,81.5,5.0,學校,233.0239896209793,21.0,24.0,20782.0,0.0061162079510703364,498768.0,0.84,1,85.28260869565217,0.8602566101137121,營運中
711,全聯實業股份有限公司,新北市,土城區,永寧里,237243,206153,237555,223005,476,8812,34.0,33.0,2.0,捷運站,392.8475473529143,0.0,7.0,22691.0,0.0007942811755361397,158837.0,0.0,0,1101.5,0.8689492674208832,營運中
5272,統一超商股份有限公司,臺北市,中山區,江寧里,293366,427268,286848,317251,735,6594,93.5,92.0,3.0,學校,274.1343703295574,19.0,35.0,46616.0,0.00530705079605762,1631560.0,0.5277777777777778,1,119.89090909090909,1.4564282962978112,廢止
6831,統一超商股份有限公司,臺北市,松山區,新聚里,185022,265864,181661,204187,667,7278,92.0,86.5,5.0,捷運站,48.89556490901974,22.0,33.0,39987.0,0.004533589778815772,1319571.0,0.6470588235294118,1,129.96428571428572,1.4369240580900753,營運中
288,統一超商股份有限公司,新北市,三重區,五常里,425020,346194,423029,390770,638,8298,82.0,74.5,0.0,學校,898.039309436726,6.0,10.0,27284.0,0.0012049644535486203,272840.0,0.5454545454545454,1,488.11764705882354,0.8145338700911249,營運中
4958,統一超商股份有限公司,臺北市,大安區,福住里,293863,421212,288073,332468,982,6258,93.0,86.0,4.0,捷運站,183.35245637706456,18.0,17.0,78359.0,0.002716088832081802,1332103.0,1.0,1,173.83333333333334,1.4333569270138566,營運中
1162,全家便利商店股份有限公司,新北市,中和區,冠穗里,461867,397325,460394,432783,516,3143,43.5,40.0,2.0,學校,422.7046191986445,8.0,20.0,23388.0,0.006361323155216285,467760.0,0.38095238095238093,1,108.37931034482759,0.8602566101137121,廢止
5856,統一超商股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,3.0,交通樞紐,287.25870231168415,35.0,63.0,59281.0,0.01967520299812617,3734703.0,0.546875,1,32.333333333333336,1.7250558399385065,營運中
7197,統一超商股份有限公司,臺北市,信義區,安康里,222097,305471,220892,252072,1015,10492,98.5,97.5,3.0,學校,284.0611933754264,13.0,18.0,113543.0,0.0017154293338416087,2043774.0,0.6842105263157895,1,327.875,1.3753883420832245,營運中
4833,萊爾富國際股份有限公司,臺北市,大安區,誠安里,293863,421212,288073,332468,717,3724,90.5,80.0,3.0,學校,238.92091201533108,7.0,42.0,41303.0,0.011275167785234899,1734726.0,0.16279069767441862,1,74.48,1.4333569270138566,廢止
7180,統一超商股份有限公司,臺北市,信義區,興隆里,222097,305471,220892,252072,767,2480,88.0,84.5,2.0,捷運站,266.59184610103904,17.0,13.0,107503.0,0.005239822652156389,1397539.0,1.2142857142857142,1,80.0,1.3753883420832245,營運中
4302,來來超商股份有限公司,臺北市,士林區,三玉里,257735,256224,254274,263454,713,5641,65.5,79.5,2.0,學校,186.72703780901145,2.0,34.0,50877.0,0.006026231832683446,1729818.0,0.05714285714285714,1,152.45945945945945,0.9941335319862185,廢止
4378,台灣屈臣氏個人用品商店股份有限公司,臺北市,士林區,天玉里,257735,256224,254274,263454,811,8753,91.0,90.0,2.0,學校,182.13520942597492,1.0,21.0,74447.0,0.002398903358464702,1563387.0,0.045454545454545456,0,380.5652173913044,0.9941335319862185,營運中
4818,全家便利商店股份有限公司,臺北市,大安區,義安里,293863,421212,288073,332468,899,5143,96.5,94.5,4.0,學校,39.00034639325477,9.0,32.0,119062.0,0.006220839813374806,3809984.0,0.2727272727272727,1,122.45238095238095,1.4333569270138566,營運中
4528,統一超商股份有限公司,臺北市,士林區,義信里,257735,256224,254274,263454,629,3067,82.0,90.0,4.0,學校,178.77333994178025,11.0,19.0,22202.0,0.006192959582790091,421838.0,0.55,1,98.93548387096774,0.9941335319862185,營運中
5389,全家便利商店股份有限公司,臺北市,中山區,正義里,293366,427268,286848,317251,586,5227,95.5,97.0,0.0,捷運站,529.2256284278923,15.0,40.0,20174.0,0.0076511094108645756,806960.0,0.36585365853658536,1,93.33928571428571,1.4564282962978112,營運中
3660,統一超商股份有限公司,新北市,新莊區,後德里,438175,374258,436655,417962,535,2972,33.0,44.0,2.0,學校,300.10246390880127,10.0,21.0,21102.0,0.007063572149344097,443142.0,0.45454545454545453,1,92.875,0.8541271087416928,營運中
2869,統一超商股份有限公司,新北市,淡水區,民權里,235495,196325,234249,221071,592,5138,77.0,89.0,2.0,捷運站,259.3006097115971,7.0,13.0,24388.0,0.002529675034053318,317044.0,0.5,1,244.66666666666666,0.8336659646023712,營運中
1229,全家便利商店股份有限公司,新北市,中和區,福真里,461867,397325,460394,432783,500,4005,49.5,58.5,1.0,醫院,305.90889855700976,14.0,20.0,20913.0,0.004992511233150275,418260.0,0.6666666666666666,1,114.42857142857143,0.8602566101137121,廢止
6335,三商家購股份有限公司,臺北市,文山區,興豐里,243331,203310,238449,228367,712,4872,30.0,41.5,5.0,學校,92.70778402718368,3.0,16.0,24007.0,0.0032833983172583622,384112.0,0.17647058823529413,0,243.6,0.8355251261650749,營運中
3045,全家便利商店股份有限公司,新北市,新店區,百福里,336985,305033,335622,323247,676,3751,54.5,68.5,3.0,學校,100.363334978029,5.0,20.0,31162.0,0.005330490405117271,623240.0,0.23809523809523808,1,144.26923076923077,0.9051800371528788,廢止
7371,萊爾富國際股份有限公司,臺北市,萬華區,青山里,196850,169804,196291,185594,511,5640,93.5,95.5,4.0,捷運站,199.24948549683705,7.0,33.0,21569.0,0.005850026591029959,711777.0,0.20588235294117646,1,137.5609756097561,0.8626016631868774,營運中
